"assignment_date","comp_roomtypename","agoda_roomtypename","hotel_id","hotel_id2","hotel_name","country_name","is_matched","levenshtein_score","dicesoresen_score","hamming_score","jaccard_score","jaro_score","jarowinkler_score","ngram_score_2","ngram_score_3","ngram_score_4","overlap_score","ratcliff_score","is_metaphone","is_nysiis","is_soundex","datadate"
"8/21/2019 0:00",Double,Special Offer No Window,335695,335695,Chengdu Dcent Hostel,China,0,21,0.20689655172413793,,0.11538461538461539,0.30676328502415456,0.30676328502415456,0.0,0.0,0.0,0.5,0.06896551724137931,false,false,false,20210202
"8/21/2019 0:00",Kamar Twin Standar,Smart Twin Room,1165586,1165586,Everyday Smart Hotel Mayestik,Indonesia,1,10,0.6666666666666666,,0.5,0.6074074074074075,0.6074074074074075,0.4117647058823529,0.3125,0.2,0.7333333333333333,0.5454545454545454,false,false,false,20210202
"8/21/2019 0:00",Double or Twin Room,Hotel Room,161863,161863,Punthill Apartment Hotels Dandenong,Australia,0,12,0.5517241379310345,,0.38095238095238093,0.5830409356725146,0.5830409356725146,0.2222222222222222,0.17647058823529413,0.125,0.8,0.4827586206896552,false,false,false,20210202
"8/21/2019 0:00","""""""Superior Room, 1 King Bed""""""",Superior King,6567,6567,Panorama Hotel Prague,Czech Republic,1,18,0.5909090909090909,,0.41935483870967744,0.8064516129032259,0.8064516129032259,0.4,0.3448275862068966,0.2857142857142857,1.0,0.5909090909090909,,,,20210202
"8/21/2019 0:00",Deluxe Twin Room,Deluxe King Room,908228,908228,Cozy At 9 Hotel And Kitchen,Thailand,0,3,0.875,4,0.7777777777777778,0.9166666666666666,0.95,0.7333333333333333,0.5714285714285714,0.46153846153846156,0.875,0.875,false,false,false,20210202
"8/21/2019 0:00",Superior King Futon (Thai Room),Superior King Bed Room,1622299,1622299,WiNNiNE Cozy Home,Thailand,1,12,0.7169811320754716,,0.5588235294117647,0.8079693368318156,0.8847816020990894,0.5666666666666667,0.5172413793103449,0.4642857142857143,0.8636363636363636,0.7169811320754716,false,false,true,20210202
"8/21/2019 0:00",Double,"""""""1 Queen Bed, Smoke Free""""""",6380559,6380559,Comfort Inn Spring Hill Terraces,Australia,1,27,0.17142857142857143,,0.09375,0.46743295019157083,0.46743295019157083,0.0,0.0,0.0,0.5,0.11428571428571428,,,,20210202
"8/21/2019 0:00",Deluxe Garden View,Garden View,178539,178539,Nongsa Point Marina & Resort,Indonesia,1,7,0.7586206896551724,,0.6111111111111112,0.7188552188552189,0.7188552188552189,0.5882352941176471,0.5625,0.5333333333333333,1.0,0.7586206896551724,false,false,false,20210202
"8/21/2019 0:00",One-Bedroom Bungalow,"1-Bedroom Bungalow",5906250,5906250,Dune Alaya Eco Hotel,Indonesia,1,3,0.8947368421052632,,0.8095238095238095,0.9118736383442266,0.9118736383442266,0.8421052631578947,0.8333333333333334,0.8235294117647058,0.9444444444444444,0.8947368421052632,,,,20210202
"8/21/2019 0:00",Standard Chalet,Dangau Hut - Single Storey Chalet (Breakfast),626204,626204,The Gemalai Village,Malaysia,1,35,0.43333333333333335,,0.2765957446808511,0.5646723646723646,0.5646723646723646,0.18181818181818182,0.11627906976744186,0.09523809523809523,0.8666666666666667,0.36666666666666664,false,false,false,20210202
"8/21/2019 0:00","""""""Deluxe Room, 1 King Bed, City View""""""","1 King Bed Deluxe Room City View",545658,545658,Hawthorn Suites by Wyndham JBR,United Arab Emirates,1,27,0.8888888888888888,,0.8,0.8291666666666666,0.8291666666666666,0.717948717948718,0.6578947368421053,0.5945945945945946,1.0,0.5833333333333334,,,,20210202
"8/21/2019 0:00",Queen Room,"""""""1 Queen Bed, Nonsmoking""""""",49869,49869,Comfort Inn Silver Birch,Australia,1,21,0.46153846153846156,,0.3,0.6256704980842912,0.6256704980842912,0.17857142857142858,0.14814814814814814,0.11538461538461539,0.9,0.41025641025641024,,,,20210202
"8/21/2019 0:00",Casablanca,Deluxe King Bed : Casablanca,670646,670646,Around The World Bed and Breakfast,Thailand,1,18,0.5263157894736842,,0.35714285714285715,0.430952380952381,0.430952380952381,0.3333333333333333,0.3076923076923077,0.28,1.0,0.5263157894736842,false,false,false,20210202
"8/21/2019 0:00",Double Room Ensuite,Double En-suite Room,145387,145387,Acorn Lodge Gatwick,United Kingdom,1,11,0.9743589743589743,,0.95,0.8780701754385966,0.9268421052631579,0.8421052631578947,0.7222222222222222,0.5294117647058824,1.0,0.717948717948718,false,false,false,20210202
"8/21/2019 0:00",Hotel Deluxe Twin,Deluxe Twin Room,974,974,Mantra Legends Hotel,Australia,0,11,0.7878787878787878,,0.65,0.6519607843137255,0.6519607843137255,0.625,0.6,0.5714285714285714,0.8125,0.6666666666666666,false,false,false,20210202
"8/21/2019 0:00",Deluxe Double or Twin Room with Sea View,Deluxe Ocean View Room,294804,294804,Corals Beach Cabilao Dive Resort,Philippines,1,26,0.6451612903225806,,0.47619047619047616,0.681986531986532,0.8091919191919192,0.41025641025641024,0.2894736842105263,0.21621621621621623,0.9090909090909091,0.45161290322580644,false,false,false,20210202
"8/21/2019 0:00",Economy Double Room,Double Economy,97173,97173,Hotel Gambrinus,Italy,1,12,0.8484848484848485,,0.7368421052631579,0.7694235588972432,0.7694235588972432,0.6666666666666666,0.5882352941176471,0.5,1.0,0.6060606060606061,false,false,false,20210202
"8/21/2019 0:00",Superior Triple Room with Double and Single Bed - Non-refundable,Superior Triple Room,151592,151592,The Peak Hotel,Turkey,1,44,0.47619047619047616,,0.3125,0.7708333333333334,0.8625,0.30158730158730157,0.2903225806451613,0.2786885245901639,1.0,0.47619047619047616,false,false,true,20210202
"8/21/2019 0:00",Beachfront Villa Kecil,Beach Front Villa,1161968,1161968,Kokomo Resort Gili Gede,Indonesia,1,8,0.8205128205128205,,0.6956521739130435,0.7853163992869875,0.8711898395721925,0.6190476190476191,0.55,0.47368421052631576,0.9411764705882353,0.7692307692307693,false,false,true,20210202
"8/21/2019 0:00",Standard Twin Room Only,Standard 1,6179495,6179495,Kapal Garden Hotel by UMM,Indonesia,1,14,0.5454545454545454,,0.375,0.7637681159420291,0.8582608695652174,0.36363636363636365,0.3333333333333333,0.3,0.9,0.5454545454545454,false,false,true,20210202
"8/21/2019 0:00",Tradition Room,Standard Double or Twin,60656,60656,Normandy Hotel,France,0,19,0.5405405405405406,,0.37037037037037035,0.514751552795031,0.514751552795031,0.0,0.0,0.0,0.7142857142857143,0.2702702702702703,false,false,false,20210202
"8/21/2019 0:00",Superior Deluxe Twin Room,Deluxe Twins,335274,335274,Swiss-Belinn Panakkukang Makassar,Indonesia,1,14,0.5945945945945946,,0.4230769230769231,0.6643434343434343,0.6643434343434343,0.4166666666666667,0.391304347826087,0.36363636363636365,0.9166666666666666,0.5945945945945946,false,false,false,20210202
"8/21/2019 0:00",Double Room with Private Bathroom - Free cancellation,Classic Double or Twin Room - India Citizens Only,6395880,6395880,OYO Townhouse 052 Tidel Park Adyar,India,1,43,0.6470588235294118,,0.4782608695652174,0.5778959179533043,0.5778959179533043,0.3269230769230769,0.21568627450980393,0.18,0.673469387755102,0.45098039215686275,false,false,false,20210202
"8/21/2019 0:00",Three-Bedroom Villa - Free cancellation - 7 days until checkin - Risk Free Reservations policy,UNKNOWN,4364180,4364180,Villa Green Apple puncak cipanas,Indonesia,0,94,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,20210202
"8/21/2019 0:00",Superior Room No View,Superior,267725,267725,MAC Resort Hotel,Thailand,1,13,0.5517241379310345,,0.38095238095238093,0.7936507936507936,0.8761904761904762,0.35,0.3157894736842105,0.2777777777777778,1.0,0.5517241379310345,false,false,true,20210202
"8/21/2019 0:00",Standard Twin Room Shared Bathroom,Standard Twin Room,7474815,7474815,Discovery Malacca Hostel,Malaysia,1,16,0.6923076923076923,,0.5294117647058824,0.8431372549019608,0.9058823529411765,0.5151515151515151,0.5,0.4838709677419355,1.0,0.6923076923076923,false,false,true,20210202
"8/21/2019 0:00",Double,Apartment Double Bed,1623802,1623802,CMM Kyoto Ekimae,Japan,1,14,0.46153846153846156,,0.3,0.4055555555555556,0.4055555555555556,0.2631578947368421,0.2222222222222222,0.17647058823529413,1.0,0.46153846153846156,false,false,false,20210202
"8/21/2019 0:00",Superior Villa,Villa Suite 3-Bedroom,411955,411955,J Residence,Malaysia,1,18,0.6857142857142857,,0.5217391304347826,0.5634920634920635,0.5634920634920635,0.25,0.15789473684210525,0.1111111111111111,0.8571428571428571,0.2857142857142857,false,false,false,20210202
"8/21/2019 0:00",One-Bedroom Chalet,"1 Bedroom Villa",7482295,7482295,Bali Pusri Nusa Dua Villa,Indonesia,1,9,0.6060606060606061,,0.43478260869565216,0.674074074074074,0.674074074074074,0.4117647058823529,0.375,0.3333333333333333,0.6666666666666666,0.5454545454545454,,,,20210202
"8/21/2019 0:00",Superior Twin (Room Only),Superior Twin (2 Single Beds),615521,615521,Imperial Hotel,Malaysia,1,12,0.7037037037037037,,0.5428571428571428,0.8050574712643678,0.8830344827586207,0.5,0.48148148148148145,0.46153846153846156,0.76,0.7037037037037037,false,false,true,20210202
"8/21/2019 0:00",Family Superior City View,Family City View,6254207,6254207,DTX Hotel Nha Trang,Vietnam,1,9,0.7804878048780488,,0.64,0.8175,0.8905,0.625,0.5652173913043478,0.5,1.0,0.7804878048780488,false,false,true,20210202
"8/21/2019 0:00",Ekonomi,Economy Room,7257632,7257632,Anno Guesthouse,Indonesia,1,7,0.5263157894736842,,0.35714285714285715,0.7103174603174603,0.7392857142857143,0.2727272727272727,0.2,0.1111111111111111,0.7142857142857143,0.5263157894736842,false,false,true,20210202
"8/21/2019 0:00",Villa One Bedroom - Bed And Breakfast,"1 Bedroom Pool Villa",699219,699219,Ubud Heaven Sayan Villa,Indonesia,1,26,0.5263157894736842,,0.35714285714285715,0.562912912912913,0.562912912912913,0.3333333333333333,0.2857142857142857,0.23529411764705882,0.75,0.38596491228070173,,,,20210202
"8/21/2019 0:00","""""""Standard Suite, 1 Bedroom, Non Smoking, Kitchenette""""""","1 Bedroom Cottage",338812,338812,Settlers Cottage Motel,New Zealand,0,44,0.43243243243243246,,0.27586206896551724,0.5739594083247334,0.5739594083247334,0.17857142857142858,0.12727272727272726,0.1111111111111111,0.9411764705882353,0.3783783783783784,,,,20210202
"8/21/2019 0:00",Superior Double Room,Cozy Twin Room,1511831,1511831,Binh Anh Hotel Hanoi,Vietnam,0,14,0.47058823529411764,,0.3076923076923077,0.5321428571428571,0.5321428571428571,0.21052631578947367,0.16666666666666666,0.11764705882352941,0.5714285714285714,0.4117647058823529,false,false,false,20210202
"8/21/2019 0:00",Double Room - Free cancellation,Superior Twin or King,286293,286293,Hefei Parkview Hotel,China,0,25,0.4230769230769231,,0.2682926829268293,0.5050039566168598,0.5050039566168598,0.03333333333333333,0.0,0.0,0.5238095238095238,0.23076923076923078,false,false,false,20210202
"8/21/2019 0:00",Standard Room With Fan,Standard Fan,302114,302114,The Royal Guest House,Thailand,1,10,0.7058823529411765,,0.5454545454545454,0.8484848484848485,0.9090909090909091,0.5238095238095238,0.45,0.3684210526315789,1.0,0.7058823529411765,false,false,true,20210202
"8/21/2019 0:00",Deluxe Family Room,Family Suite,237058,237058,Lotus 8 - Apart Hotels,India,1,12,0.6,,0.42857142857142855,0.6018518518518519,0.6018518518518519,0.35294117647058826,0.3125,0.26666666666666666,0.75,0.4666666666666667,false,false,false,20210202
"8/21/2019 0:00",Superior Single Room,Superior Twin Room,293562,293562,Hotel Landmark Pokhara,Nepal,1,5,0.8421052631578947,,0.7272727272727273,0.8962962962962964,0.9377777777777778,0.6842105263157895,0.5555555555555556,0.47058823529411764,0.8888888888888888,0.8421052631578947,false,false,true,20210202
"8/21/2019 0:00",Deluxe Double Room with Shower,Fashion King Bed,1624668,1624668,Xiamen Alice Theme Hotel,China,0,25,0.2608695652173913,,0.15,0.42638888888888893,0.42638888888888893,0.0,0.0,0.0,0.375,0.13043478260869565,false,false,false,20210202
"8/21/2019 0:00",Bungalow,Garden View,85648,85648,White Sand Beach Resort,Thailand,0,9,0.3157894736842105,,0.1875,0.43813131313131315,0.43813131313131315,0.0,0.0,0.0,0.375,0.21052631578947367,false,false,false,20210202
"8/21/2019 0:00",Triple,Superior Triple Room,72989,72989,Green Garden Hotel,Czech Republic,1,14,0.46153846153846156,,0.3,0.6,0.6,0.2631578947368421,0.2222222222222222,0.17647058823529413,1.0,0.46153846153846156,false,false,false,20210202
"8/21/2019 0:00",Deluxe 1 Bedroom,Cozy Studio,7208477,7208477,Sunway Pyramid Resort Suite by Plush,Malaysia,0,13,0.37037037037037035,,0.22727272727272727,0.4545454545454546,0.4545454545454546,0.0,0.0,0.0,0.45454545454545453,0.14814814814814814,false,false,false,20210202
"8/21/2019 0:00",Gallery Twin Room (Internal Window),Gallery Room (Internal Window),108191,108191,Grand Borneo Hotel,Malaysia,1,5,0.9230769230769231,,0.8571428571428571,0.8523809523809524,0.9114285714285714,0.8529411764705882,0.8181818181818182,0.78125,1.0,0.9230769230769231,false,false,false,20210202
"8/21/2019 0:00",Deluxe Premier Double Or Twin,Deluxe Premier,8315,8315,Amora Tapae Hotel,Thailand,0,15,0.6511627906976745,,0.4827586206896552,0.8275862068965517,0.896551724137931,0.4642857142857143,0.4444444444444444,0.4230769230769231,1.0,0.6511627906976745,false,false,true,20210202
"8/21/2019 0:00",Superior,Superior With City View,267261,267261,Prince II Hotel,Vietnam,1,15,0.5161290322580645,,0.34782608695652173,0.7826086956521738,0.8695652173913043,0.3181818181818182,0.2857142857142857,0.25,1.0,0.5161290322580645,false,false,true,20210202
"8/21/2019 0:00",Standard Double Room,"""""""1 Double Bed, Non-Smoking, No Window In Room""""""",335004,335004,wanna-marine patong,Thailand,0,41,0.45714285714285713,,0.2962962962962963,0.49333333333333335,0.49333333333333335,0.24489795918367346,0.1875,0.14893617021276595,0.8,0.34285714285714286,,,,20210202
"8/21/2019 0:00","""""""Room, 2 Bedrooms, 2 Bathrooms (Gums)""""""",Terrace Villa,255807,255807,Cedars Mount View Villas,Australia,1,38,0.18181818181818182,,0.1,0.30097680097680096,0.30097680097680096,0.0,0.0,0.0,0.38461538461538464,0.14545454545454545,,,,20210202
"8/21/2019 0:00","""""""Deluxe Room, 1 Double or 2 Twin Beds""""""",Deluxe,746860,746860,INAYA Putri Bali,Indonesia,1,36,0.25,,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.12195121951219512,0.1,0.07692307692307693,1.0,0.25,,,,20210202
"8/21/2019 0:00","""""""Deluxe Room, 1 Queen Bed""""""",Deluxe Queen - No Window,546329,546329,Manhattan Business Hotel Damansara Perdana,Malaysia,0,20,0.6666666666666666,,0.5,0.6907407407407408,0.6907407407407408,0.41379310344827586,0.35714285714285715,0.2962962962962963,0.75,0.5185185185185185,,,,20210202
"8/21/2019 0:00",Standard Double Room - Free cancellation,Standard Queen,2231625,2231625,Signature Lux Hotel by ONOMO - Sandton,South Africa,1,27,0.48148148148148145,,0.3170731707317073,0.7511904761904762,0.8507142857142858,0.23076923076923078,0.18421052631578946,0.16216216216216217,0.9285714285714286,0.48148148148148145,false,false,true,20210202
"8/21/2019 0:00",Standard Garden Bungalow - Non-refundable,Standard Garden Bungalow,623575,623575,Secret Garden Beach Resort,Thailand,1,17,0.7384615384615385,,0.5853658536585366,0.8617886178861789,0.9170731707317074,0.575,0.5641025641025641,0.5526315789473685,1.0,0.7384615384615385,false,false,true,20210202
"8/21/2019 0:00",Happiness Double Superior -,Apartment,6412181,6412181,MaxOneHotels.com @ Resort Makassar,Indonesia,0,25,0.2777777777777778,,0.16129032258064516,0.36419753086419754,0.36419753086419754,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,false,false,false,20210202
"8/21/2019 0:00",Attic Suite Balcony,Attic Room,5824700,5824700,Aira Boutique Hoi An Hotel & Spa,Vietnam,1,12,0.4827586206896552,,0.3181818181818182,0.6894736842105263,0.8136842105263158,0.2777777777777778,0.23529411764705882,0.1875,0.7,0.4827586206896552,false,false,false,20210202
"8/21/2019 0:00",Chalet - Free cancellation,Standard Cottage,1184736,1184736,Karunakarala Ayurveda Spa & Resort,Sri Lanka,0,22,0.5238095238095238,,0.3548387096774194,0.5251068376068376,0.5251068376068376,0.04,0.0,0.0,0.6875,0.23809523809523808,false,false,false,20210202
"8/21/2019 0:00","""""""Bungalow, 1 Bedroom, Golf View""""""",President Suite,1066899,1066899,Djoglo Luxury Bungalow,Indonesia,0,33,0.3137254901960784,,0.18604651162790697,0.41084656084656085,0.41084656084656085,0.0,0.0,0.0,0.5333333333333333,0.0784313725490196,,,,20210202
"8/21/2019 0:00",Three-Bedroom Villa With Private Pool And Thai Sala,Two Bed Room Pool Villa,2089295,2089295,Niche Villas by Tropiclook,Thailand,0,36,0.5405405405405406,,0.37037037037037035,0.6039073600454675,0.6435166240409208,0.32,0.22448979591836735,0.14583333333333334,0.8695652173913043,0.43243243243243246,false,false,false,20210202
"8/21/2019 0:00",Cr Double Superior (2Ad) - Bed & Breakfast,SuperiorTwin Bed,727649,727649,Signature Hotel Al Barsha,United Arab Emirates,1,30,0.41379310344827586,,0.2608695652173913,0.5119047619047619,0.5119047619047619,0.24390243902439024,0.2,0.15384615384615385,0.75,0.41379310344827586,false,false,false,20210202
"8/21/2019 0:00","""""""Deluxe Room, Room Only""""""",Superior,545207,545207,Airport Kuta Hotel and Residences,Indonesia,0,25,0.16666666666666666,,0.09090909090909091,0.3829365079365079,0.3829365079365079,0.0,0.0,0.0,0.375,0.16666666666666666,,,,20210202
"8/21/2019 0:00",Standard Queen Or Twin Room - 30d Advance Purchase,"""""""2 Twin Beds Standard Room, Non-Smoking""""""",393838,393838,Days Hotel by Wyndham Singapore At Zhongshan Park,Singapore,1,42,0.574468085106383,,0.40298507462686567,0.6010722610722611,0.6010722610722611,0.3469387755102041,0.2916666666666667,0.23404255319148937,0.6136363636363636,0.3191489361702128,,,,20210202
"8/21/2019 0:00","""""""Standard Suite, 1 Bedroom, Non Smoking, Kitchenette""""""",King One Bedroom Suite,223477,223477,Edgewater Motel,New Zealand,1,41,0.5316455696202531,,0.3620689655172414,0.5919723551302499,0.5919723551302499,0.2857142857142857,0.2,0.14814814814814814,0.9545454545454546,0.379746835443038,,,,20210202
"8/21/2019 0:00",Double,Small Double Bed Room,271161,271161,Naha Grand Hotel,Japan,0,15,0.4444444444444444,,0.2857142857142857,0.6507936507936507,0.6507936507936507,0.25,0.21052631578947367,0.16666666666666666,1.0,0.4444444444444444,false,false,false,20210202
"8/21/2019 0:00",Standard Double Or Twin Room Without Window,Deluxe Double Room,186876,186876,OYO 761 City Hotel,Malaysia,0,31,0.4262295081967213,,0.2708333333333333,0.5652454780361756,0.5652454780361756,0.2619047619047619,0.21951219512195122,0.175,0.7222222222222222,0.39344262295081966,false,false,false,20210202
"8/21/2019 0:00",Bed in 10-Bed Mixed Dormitory Room,"1 Bed in 10-Bed Dormitory Shared Facilities (Mixed)",1164728,1164728,Blue Parrot Backpackers,Australia,1,30,0.7058823529411765,,0.5454545454545454,0.6241830065359477,0.6241830065359477,0.56,0.5306122448979592,0.4791666666666667,0.8823529411764706,0.5647058823529412,,,,20210202
"8/21/2019 0:00",Superior Double Room - Free cancellation,City View King Bed,90416,90416,Rosewood Jeddah,Saudi Arabia,0,34,0.3103448275862069,,0.1836734693877551,0.3784391534391534,0.3784391534391534,0.0,0.0,0.0,0.5,0.13793103448275862,false,false,false,20210202
"8/21/2019 0:00",Superior Double Room With Shared Bathroom,Double Room,4907829,4907829,Many Trees Hostel,Thailand,0,30,0.4230769230769231,,0.2682926829268293,0.6348854397634885,0.6348854397634885,0.25,0.23076923076923078,0.21052631578947367,1.0,0.4230769230769231,false,false,false,20210202
"8/21/2019 0:00","""""""Luxury Villa, Private Pool, Partial Ocean View""""""",Redlevel Garden Villa Ocean Front,489438,489438,Kasha Boutique Hotel,Tanzania,1,39,0.5647058823529412,,0.39344262295081966,0.568164926860579,0.568164926860579,0.2549019607843137,0.2,0.16326530612244897,0.7272727272727273,0.32941176470588235,,,,20210202
"8/21/2019 0:00",Terrace Suite Quadruple Room Only,Terrace Suite,6531676,6531676,THEA Serviced Apartment Ekamai,Thailand,1,20,0.5652173913043478,,0.3939393939393939,0.797979797979798,0.8787878787878788,0.375,0.3548387096774194,0.3333333333333333,1.0,0.5652173913043478,false,false,true,20210202
"8/21/2019 0:00",Superior Twin Room,Junior Suite,336725,336725,Ramada Plaza by Wyndham Jumeirah Beach,United Arab Emirates,0,12,0.6,,0.42857142857142855,0.5787037037037037,0.5787037037037037,0.23529411764705882,0.125,0.06666666666666667,0.75,0.4,false,false,false,20210202
"8/21/2019 0:00","2 Bedroom Private Pool",Villa 2Bedroom,5818264,5818264,The Bagus,Indonesia,1,18,0.6666666666666666,,0.5,0.5896103896103896,0.5896103896103896,0.2857142857142857,0.25,0.21052631578947367,0.8571428571428571,0.4444444444444444,,,,20210202
"8/21/2019 0:00",Suite - Mountain View,Hill Suite,52157,52157,The Pavilions Phuket,Thailand,1,16,0.45161290322580644,,0.2916666666666667,0.5349206349206349,0.5349206349206349,0.2,0.15789473684210525,0.1111111111111111,0.7,0.3225806451612903,false,false,false,20210202
"8/21/2019 0:00",Cobble Double Bungalow,Bungalow Double Bed,687185,687185,The Cobble Beach Hotel,Thailand,1,14,0.8292682926829268,,0.7083333333333334,0.6558091031775243,0.6558091031775243,0.7142857142857143,0.65,0.5789473684210527,0.8947368421052632,0.4878048780487805,false,false,false,20210202
"8/21/2019 0:00",Standard Room,Standard Souk,9352,9352,Riviera Hotel,United Arab Emirates,1,3,0.7692307692307693,3,0.625,0.8461538461538461,0.9076923076923077,0.6666666666666666,0.6363636363636364,0.6,0.7692307692307693,0.7692307692307693,false,false,true,20210202
"8/21/2019 0:00",Single Bed in Mixed Dormitory Room,Bunk Bed in 4- Bed Dormitory Room,298574,298574,The Island Hotel Bali,Indonesia,0,9,0.7761194029850746,,0.6341463414634146,0.7611179670003199,0.7611179670003199,0.696969696969697,0.65625,0.6129032258064516,0.7878787878787878,0.7761194029850746,false,false,false,20210202
"8/21/2019 0:00","""""""Deluxe Twin Room, 2 Twin Beds""""""",Deluxe Twin room,617164,617164,Djabu Bali Hotel,Indonesia,1,20,0.5882352941176471,,0.4166666666666667,0.7886904761904763,0.7886904761904763,0.38235294117647056,0.3333333333333333,0.28125,0.9375,0.5882352941176471,,,,20210202
"8/21/2019 0:00",Deluxe Room (without Window),Deluxe with Window,735017,735017,Cathay Hotel,Malaysia,0,10,0.782608695652174,,0.6428571428571429,0.7883597883597884,0.873015873015873,0.5555555555555556,0.46153846153846156,0.36,1.0,0.782608695652174,false,false,false,20210202
"8/21/2019 0:00","""""""Shared Dormitory, Mixed Dorm (12 Bed)""""""",Double Twin,245491,245491,Venture Hostel,United Kingdom,0,39,0.18518518518518517,,0.10204081632653061,0.3902748414376321,0.3902748414376321,0.023809523809523808,0.0,0.0,0.45454545454545453,0.14814814814814814,,,,20210202
"8/21/2019 0:00",Deluxe Lagoon View,Deluxe Lagoon View Room,2061926,2061926,Aston Canggu Beach Resort,Indonesia,1,5,0.8780487804878049,,0.782608695652174,0.927536231884058,0.9565217391304348,0.7727272727272727,0.7619047619047619,0.75,1.0,0.8780487804878049,false,false,true,20210202
"8/21/2019 0:00",Family Room With Shared Bathroom-Room Only,Female Only Room,2411420,2411420,Le Bonheur Poshtel,Thailand,0,33,0.5172413793103449,,0.3488372093023256,0.5674603174603173,0.6107142857142855,0.21951219512195122,0.2,0.15384615384615385,0.9375,0.3103448275862069,false,false,false,20210202
"8/21/2019 0:00",Bunk Bed in Female Dormitory Room (4 Adults),Bunk Bed in 6-Bed Mixed Dormitory Room,1400586,1400586,Music & Coffee Hostel LnK (Lodging & Kin),Japan,0,20,0.7560975609756098,,0.6078431372549019,0.7540901373668776,0.8524540824201265,0.5813953488372093,0.5476190476190477,0.5121951219512195,0.8157894736842105,0.7073170731707317,false,false,true,20210202
"8/21/2019 0:00",Apartment,Studio 1-Bedroom,861935,861935,Ocean Studios Apartments,Sri Lanka,0,15,0.32,,0.19047619047619047,0.4490740740740741,0.4490740740740741,0.0,0.0,0.0,0.4444444444444444,0.16,false,false,false,20210202
"8/21/2019 0:00",Standard Air Double,Deluxe Air Conditioning,237768,237768,Baifern Homestay,Thailand,0,19,0.6190476190476191,,0.4482758620689655,0.42295957284515634,0.42295957284515634,0.22727272727272727,0.14285714285714285,0.1,0.6842105263157895,0.2857142857142857,false,false,false,20210202
"8/21/2019 0:00",Junior Suite,Junior Suite - Connecting Room,393993,393993,Golden Art Hotel,Vietnam,1,18,0.5714285714285714,,0.4,0.7999999999999999,0.88,0.3793103448275862,0.35714285714285715,0.3333333333333333,1.0,0.5714285714285714,false,false,true,20210202
"8/21/2019 0:00",Superior Double Room,Standard Double,245804,245804,An Binh 2 Hotel,Vietnam,0,12,0.5142857142857142,,0.34615384615384615,0.6462962962962963,0.6816666666666666,0.3157894736842105,0.2777777777777778,0.23529411764705882,0.6,0.5142857142857142,false,false,false,20210202
"8/21/2019 0:00","""""""Premium Double Room, 1 Double Bed""""""",Superior Double,256492,256492,Garden Hotel Taichung,Taiwan,1,29,0.4444444444444444,,0.2857142857142857,0.5636752136752138,0.5636752136752138,0.15789473684210525,0.13513513513513514,0.1111111111111111,0.8,0.2962962962962963,,,,20210202
"8/21/2019 0:00",Studio Family Apartment,Studio Family Room,810068,810068,Rex Hotel and Apartment,Vietnam,1,8,0.7317073170731707,,0.5769230769230769,0.8285024154589372,0.8971014492753623,0.5909090909090909,0.5714285714285714,0.55,0.8333333333333334,0.7317073170731707,false,false,true,20210202
"8/21/2019 0:00",Economy,Budget Double Room,7008259,7008259,Longzhu Guesthouse,Thailand,1,16,0.24,,0.13636363636363635,0.3994708994708995,0.3994708994708995,0.058823529411764705,0.0,0.0,0.42857142857142855,0.24,false,false,false,20210202
"8/21/2019 0:00",Deluxe Double,Deluxe King Balcony,502381,502381,Salem Riverside Hotel,Vietnam,1,11,0.5625,,0.391304347826087,0.6849602639076323,0.8109761583445794,0.3333333333333333,0.29411764705882354,0.25,0.6923076923076923,0.5,false,false,false,20210202
"8/21/2019 0:00",Standard Double Room,Deluxe Rooms,4923001,4923001,Hotel Shanti Mount Abu,India,0,14,0.5625,,0.391304347826087,0.5638888888888889,0.5638888888888889,0.2631578947368421,0.2222222222222222,0.17647058823529413,0.75,0.5,false,false,false,20210202
"8/21/2019 0:00",Standard Twin,Standard A/C Room Twin Bed ( 1 Floor),409350,409350,Sabai House,Thailand,1,24,0.52,,0.35135135135135137,0.7837837837837838,0.8702702702702703,0.3333333333333333,0.2857142857142857,0.23529411764705882,1.0,0.52,false,false,true,20210202
"8/21/2019 0:00",Deluxe Twin With City View,Deluxe Double Room with City View,4984926,4984926,Le Pavillon Hoi An Boutique Hotel & Spa,Vietnam,0,12,0.7457627118644068,,0.5945945945945946,0.7466977466977468,0.8480186480186481,0.59375,0.5161290322580645,0.4666666666666667,0.8461538461538461,0.711864406779661,false,false,true,20210202
"8/21/2019 0:00",Standard,Villa Room,1979540,1979540,Langkawi Anjung Villa,Malaysia,0,9,0.1111111111111111,,0.058823529411764705,0.4083333333333334,0.4083333333333334,0.0,0.0,0.0,0.125,0.1111111111111111,false,false,false,20210202
"8/21/2019 0:00",Standard One Queen Bed,Superior Queen Room,567520,567520,Mossman Motel Holiday Villas,Australia,0,14,0.4878048780487805,,0.3225806451612903,0.5602870813397128,0.6042583732057416,0.2857142857142857,0.25,0.21052631578947367,0.5263157894736842,0.43902439024390244,false,false,false,20210202
